App,Rssi,Device,Hive_Position,Record_Type,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4,Radar,Audio
H|60,32,47:20:22,Lower Brood,Logged_Data,03/02/2024 2:52 PM,03/02/2024 7:52 AM,1709391171,4695,false,90,83.35,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 3:22 PM,03/02/2024 8:22 AM,1709392962,5721,false,100,49.85,,88.13,1,88.13,36.55,19.76,19.83,11.99,,
H|60,38,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 3:22 PM,03/02/2024 8:22 AM,1709392964,4566,false,92,86.28,70,,,,,,,,,
H|60,34,47:20:22,Lower Brood,Logged_Data,03/02/2024 3:53 PM,03/02/2024 8:53 AM,1709394781,4696,false,89,82.72,,,,,,,,,,
H|60,82,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 4:22 PM,03/02/2024 9:22 AM,1709396562,5722,false,100,50.46,,87.83,1,87.83,36.40,19.63,19.81,11.99,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 4:22 PM,03/02/2024 9:22 AM,1709396564,4567,false,92,86.30,69,,,,,,,,,
H|60,32,47:20:22,Lower Brood,Logged_Data,03/02/2024 4:52 PM,03/02/2024 9:52 AM,1709398363,4697,false,89,82.63,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 5:22 PM,03/02/2024 10:22 AM,1709400162,5723,false,100,51.00,,87.65,1,87.65,36.25,19.56,19.91,11.93,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 5:22 PM,03/02/2024 10:22 AM,1709400169,4568,false,92,86.82,69,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/02/2024 5:52 PM,03/02/2024 10:52 AM,1709401971,4698,false,89,81.75,,,,,,,,,,
H|60,82,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 6:22 PM,03/02/2024 11:22 AM,1709403762,5724,false,100,52.23,,87.74,1,87.74,36.26,19.54,20.06,11.88,,
H|60,38,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 6:32 PM,03/02/2024 11:32 AM,1709404364,4569,false,92,87.89,69,,,,,,,,,
H|60,42,47:20:22,Lower Brood,Logged_Data,03/02/2024 6:53 PM,03/02/2024 11:53 AM,1709405580,4699,false,89,82.63,,,,,,,,,,
H|60,84,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 7:22 PM,03/02/2024 12:22 PM,1709407361,5725,false,100,53.90,,88.15,1,88.15,36.20,19.69,20.26,12.00,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 7:22 PM,03/02/2024 12:22 PM,1709407368,4570,false,92,87.69,69,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/02/2024 7:52 PM,03/02/2024 12:52 PM,1709409171,4700,false,89,82.05,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 8:22 PM,03/02/2024 1:22 PM,1709410961,5726,false,100,43.37,,85.79,1,85.79,35.82,19.45,19.12,11.40,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 8:22 PM,03/02/2024 1:22 PM,1709410963,4571,false,92,88.10,69,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,03/02/2024 8:52 PM,03/02/2024 1:52 PM,1709412762,4701,false,89,81.41,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 9:22 PM,03/02/2024 2:22 PM,1709414561,5727,false,100,35.81,,84.11,1,84.11,33.80,19.39,19.46,11.46,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 9:22 PM,03/02/2024 2:22 PM,1709414568,4572,false,92,87.72,69,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/02/2024 9:52 PM,03/02/2024 2:52 PM,1709416365,4702,false,89,80.88,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 10:22 PM,03/02/2024 3:22 PM,1709418160,5728,false,100,34.48,,85.01,1,85.01,33.37,19.25,20.17,12.22,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,03/02/2024 10:22 PM,03/02/2024 3:22 PM,1709418172,4573,false,92,87.56,70,,,,,,,,,
H|60,40,47:20:22,Lower Brood,Logged_Data,03/02/2024 10:52 PM,03/02/2024 3:52 PM,1709419970,4703,false,89,79.93,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/02/2024 11:22 PM,03/02/2024 4:22 PM,1709421760,5729,false,100,33.18,,85.32,1,85.32,32.50,19.09,20.64,13.09,,
H|60,38,47:20:22,Lower Brood,Logged_Data,03/02/2024 11:52 PM,03/02/2024 4:52 PM,1709423561,4704,false,89,79.97,,,,,,,,,,
H|60,94,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 12:22 AM,03/02/2024 5:22 PM,1709425360,5730,false,100,32.68,,86.18,1,86.18,31.87,18.99,21.36,13.96,,
H|60,28,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 12:22 AM,03/02/2024 5:22 PM,1709425367,4575,false,92,86.54,70,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 12:52 AM,03/02/2024 5:52 PM,1709427170,4705,false,88,78.89,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 1:22 AM,03/02/2024 6:22 PM,1709428960,5731,false,100,31.46,,86.76,1,86.76,31.59,18.87,21.66,14.64,,
H|60,20,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 1:22 AM,03/02/2024 6:22 PM,1709428962,4576,false,92,86.52,69,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 1:52 AM,03/02/2024 6:52 PM,1709430765,4706,false,88,78.42,,,,,,,,,,
H|60,72,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 2:22 AM,03/02/2024 7:22 PM,1709432560,5732,false,100,30.56,,87.23,1,87.23,31.44,18.79,21.80,15.20,,
H|60,22,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 2:22 AM,03/02/2024 7:22 PM,1709432562,4577,false,92,88.53,67,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,03/03/2024 2:52 AM,03/02/2024 7:52 PM,1709434360,4707,false,88,78.67,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 3:22 AM,03/02/2024 8:22 PM,1709436160,5733,false,100,28.92,,87.48,1,87.48,31.23,18.68,21.95,15.62,,
H|60,26,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 3:22 AM,03/02/2024 8:22 PM,1709436166,4578,false,92,88.93,65,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 3:52 AM,03/02/2024 8:52 PM,1709437964,4708,false,88,77.64,,,,,,,,,,
H|60,72,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 4:22 AM,03/02/2024 9:22 PM,1709439759,5734,false,100,28.02,,87.86,1,87.86,30.88,18.71,22.68,15.59,,
H|60,32,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 4:22 AM,03/02/2024 9:22 PM,1709439761,4579,false,92,89.52,63,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 4:52 AM,03/02/2024 9:52 PM,1709441560,4709,false,88,77.90,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 5:22 AM,03/02/2024 10:22 PM,1709443359,5735,false,100,26.65,,88.20,1,88.20,30.30,18.85,23.81,15.24,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 5:22 AM,03/02/2024 10:22 PM,1709443371,4580,false,92,89.54,63,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,03/03/2024 5:52 AM,03/02/2024 10:52 PM,1709445164,4710,false,88,76.47,,,,,,,,,,
H|60,70,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 6:22 AM,03/02/2024 11:22 PM,1709446959,5736,false,100,24.20,,88.23,1,88.23,29.93,18.88,24.34,15.08,,
H|60,36,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 6:22 AM,03/02/2024 11:22 PM,1709446962,4581,false,92,89.09,61,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 6:52 AM,03/02/2024 11:52 PM,1709448763,4711,false,88,75.36,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 7:22 AM,03/03/2024 12:22 AM,1709450558,5737,false,100,22.44,,88.28,1,88.28,30.00,18.76,24.11,15.41,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 7:22 AM,03/03/2024 12:22 AM,1709450561,4582,false,92,88.62,59,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,03/03/2024 7:52 AM,03/03/2024 12:52 AM,1709452367,4712,false,87,74.37,,,,,,,,,,
H|60,68,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 8:22 AM,03/03/2024 1:22 AM,1709454159,5738,false,100,20.96,,88.29,1,88.29,30.02,18.65,23.88,15.74,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 8:22 AM,03/03/2024 1:22 AM,1709454161,4583,false,93,90.42,60,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,03/03/2024 8:52 AM,03/03/2024 1:52 AM,1709455959,4713,false,87,73.40,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 9:22 AM,03/03/2024 2:22 AM,1709457758,5739,false,100,21.57,,88.71,1,88.71,30.22,18.54,23.72,16.23,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 9:22 AM,03/03/2024 2:22 AM,1709457761,4584,false,93,89.90,58,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,03/03/2024 9:52 AM,03/03/2024 2:52 AM,1709459559,4714,false,87,73.84,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 10:22 AM,03/03/2024 3:22 AM,1709461358,5740,false,100,22.98,,89.03,1,89.03,30.39,18.45,23.62,16.57,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 10:22 AM,03/03/2024 3:22 AM,1709461365,4585,false,92,90.78,59,,,,,,,,,
H|60,46,47:20:22,Lower Brood,Logged_Data,03/03/2024 10:52 AM,03/03/2024 3:52 AM,1709463162,4715,false,87,73.52,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 11:22 AM,03/03/2024 4:22 AM,1709464958,5741,false,100,24.33,,89.45,1,89.45,30.50,18.40,23.73,16.82,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 11:22 AM,03/03/2024 4:22 AM,1709464961,4586,false,92,89.54,58,,,,,,,,,
H|60,52,47:20:22,Lower Brood,Logged_Data,03/03/2024 11:52 AM,03/03/2024 4:52 AM,1709466758,4716,false,86,71.79,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 12:22 PM,03/03/2024 5:22 AM,1709468557,5742,false,100,27.01,,90.00,1,90.00,30.64,18.37,23.90,17.09,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 12:22 PM,03/03/2024 5:22 AM,1709468560,4587,false,92,89.00,59,,,,,,,,,
H|60,54,47:20:22,Lower Brood,Logged_Data,03/03/2024 12:52 PM,03/03/2024 5:52 AM,1709470358,4717,false,87,72.91,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 1:22 PM,03/03/2024 6:22 AM,1709472157,5743,false,100,27.60,,90.32,1,90.32,30.62,18.32,24.06,17.32,,
H|60,42,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 1:22 PM,03/03/2024 6:22 AM,1709472160,4588,false,92,89.72,60,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 1:52 PM,03/03/2024 6:52 AM,1709473966,4718,false,86,70.89,,,,,,,,,,
H|60,64,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 2:22 PM,03/03/2024 7:22 AM,1709475757,5744,false,100,28.16,,90.87,1,90.87,30.68,18.28,24.26,17.65,,
H|60,44,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 2:22 PM,03/03/2024 7:22 AM,1709475760,4589,false,92,88.82,58,,,,,,,,,
H|60,52,47:20:22,Lower Brood,Logged_Data,03/03/2024 2:52 PM,03/03/2024 7:52 AM,1709477558,4719,false,86,70.97,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 3:22 PM,03/03/2024 8:22 AM,1709479358,5745,false,100,30.29,,91.68,1,91.68,30.79,18.29,24.63,17.97,,
H|60,40,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 3:22 PM,03/03/2024 8:22 AM,1709479364,4590,false,93,89.38,60,,,,,,,,,
H|60,50,47:20:22,Lower Brood,Logged_Data,03/03/2024 3:52 PM,03/03/2024 8:52 AM,1709481165,4720,false,85,70.82,,,,,,,,,,
H|60,92,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 4:22 PM,03/03/2024 9:22 AM,1709482956,5746,false,100,35.42,,92.33,1,92.33,30.41,18.36,25.38,18.18,,
H|60,38,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 4:22 PM,03/03/2024 9:22 AM,1709482959,4591,false,92,88.17,62,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 4:52 PM,03/03/2024 9:52 AM,1709484765,4721,false,85,69.90,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 5:22 PM,03/03/2024 10:22 AM,1709486556,5747,false,100,38.42,,92.90,1,92.90,29.95,18.53,26.01,18.41,,
H|60,30,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 5:22 PM,03/03/2024 10:22 AM,1709486559,4592,false,92,86.91,66,,,,,,,,,
H|60,44,47:20:22,Lower Brood,Logged_Data,03/03/2024 5:52 PM,03/03/2024 10:52 AM,1709488357,4722,false,85,70.53,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 6:22 PM,03/03/2024 11:22 AM,1709490156,5748,false,100,39.03,,93.39,1,93.39,29.50,18.68,26.80,18.41,,
H|60,20,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 6:42 PM,03/03/2024 11:42 AM,1709491359,4593,false,92,87.40,68,,,,,,,,,
H|60,36,47:20:22,Lower Brood,Logged_Data,03/03/2024 6:52 PM,03/03/2024 11:52 AM,1709491970,4723,false,86,71.29,,,,,,,,,,
H|60,96,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 7:22 PM,03/03/2024 12:22 PM,1709493758,5749,false,100,39.93,,93.85,1,93.85,30.07,18.47,26.09,19.22,,
H|60,38,47:20:22,Lower Brood,Logged_Data,03/03/2024 7:52 PM,03/03/2024 12:52 PM,1709495556,4724,false,86,71.58,,,,,,,,,,
H|60,99,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 8:22 PM,03/03/2024 1:22 PM,1709497355,5750,false,100,42.58,,94.35,1,94.35,31.19,17.98,24.69,20.49,,
H|60,26,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 8:22 PM,03/03/2024 1:22 PM,1709497372,4595,false,92,86.79,71,,,,,,,,,
H|60,38,47:20:22,Lower Brood,Logged_Data,03/03/2024 8:52 PM,03/03/2024 1:52 PM,1709499156,4725,false,86,73.41,,,,,,,,,,
H|60,64,49:02:8D,Scale Under Hive,Logged_Data,03/03/2024 9:22 PM,03/03/2024 2:22 PM,1709500955,5751,false,100,43.79,,95.67,1,95.67,31.86,18.10,24.87,20.84,,
H|60,34,56:0B:D0,Upper Brood,Logged_Data,03/03/2024 9:22 PM,03/03/2024 2:22 PM,1709500958,4596,false,92,86.19,72,,,,,,,,,
