Rssi,Device,Hive_Position,Unix_Time,Sample,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,w1,w3,w2,w4
76,56:0B:D1,Upper Brood,1720732120,1186,94.0,95.73,56.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720735719,1187,nan,96.11,56.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720739327,1188,94.0,96.36,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720742919,1189,nan,96.02,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720746524,1190,94.0,95.84,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720750118,1191,nan,95.7,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720753714,1196,94.0,95.25,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720757314,1197,nan,95.01,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720760915,1198,94.0,94.69,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720764515,1199,nan,94.4,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720768114,1200,94.0,94.11,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720771714,1201,nan,94.06,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720775313,1202,94.0,93.91,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720778913,1203,nan,93.72,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720782513,1204,94.0,93.5,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720786117,1205,nan,93.48,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720789712,1206,94.0,93.09,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720793313,1207,nan,92.69,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1720796913,1208,94.0,92.51,56.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720800511,1209,nan,92.33,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720804112,1210,94.0,92.53,56.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1720807712,1211,nan,93.09,56.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1720811311,1212,94.0,93.88,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720814912,1213,nan,94.53,56.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720818511,1214,94.0,95.14,56.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1720822111,1215,nan,95.63,56.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720825710,1216,94.0,95.81,56.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720829310,1217,nan,95.91,56.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720832911,1218,94.0,95.99,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720836510,1219,nan,95.82,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720840110,1224,94.0,95.41,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720843711,1225,nan,95.14,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1720847311,1226,94.0,94.91,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720850915,1227,nan,94.6,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720854509,1228,94.0,94.38,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720858110,1229,nan,94.22,56.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720861709,1230,94.0,94.08,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720865309,1231,nan,93.88,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720868909,1232,94.0,93.65,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720872504,1233,nan,93.36,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720876104,1234,94.0,93.05,56.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720879704,1235,nan,92.78,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720883309,1236,94.0,92.75,56.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720886904,1237,nan,92.78,56.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1720890508,1238,94.0,92.84,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720894104,1239,nan,93.23,56.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1720897704,1240,94.0,93.88,56.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720901303,1241,nan,94.47,56.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720904903,1242,94.0,94.71,56.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1720908503,1243,nan,94.98,56.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1720912103,1244,94.0,95.27,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720915702,1245,nan,95.34,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720919302,1246,94.0,95.54,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720922901,1247,nan,95.36,56.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720926502,1252,94.0,95.01,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720930101,1253,nan,94.91,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720933702,1254,94.0,94.73,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720937306,1255,nan,94.56,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720940902,1256,94.0,94.49,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720944502,1257,nan,94.47,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1720948106,1258,94.0,94.47,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720951701,1259,nan,94.38,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720955300,1260,94.0,94.24,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1720958901,1261,nan,93.99,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720962505,1262,94.0,93.65,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720966100,1263,nan,93.65,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1720969701,1264,94.0,93.54,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1720973300,1265,nan,93.72,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720976900,1266,94.0,93.9,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1720980500,1267,nan,94.4,55.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1720984100,1268,94.0,94.82,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1720987699,1269,nan,95.45,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1720991299,1270,94.0,95.81,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1720994899,1271,nan,95.79,55.0,nan,nan,nan,nan,nan,nan,nan
56,56:0B:D1,Upper Brood,1720998499,1272,94.0,95.77,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721002108,1273,nan,95.66,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721005703,1274,94.0,95.64,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721009298,1275,nan,95.54,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721012895,1280,94.0,95.14,54.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721016495,1281,nan,94.94,54.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721020094,1282,94.0,94.69,54.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721023693,1283,nan,94.42,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721027293,1284,94.0,94.17,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721030893,1285,nan,94.02,54.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721034493,1286,94.0,93.93,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721038093,1287,nan,93.7,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721041693,1288,94.0,93.75,54.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721045293,1289,nan,93.57,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721048897,1290,94.0,93.3,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721052492,1291,nan,93.14,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721056091,1292,94.0,92.98,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721059705,1293,nan,92.94,55.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721063291,1294,94.0,93.09,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721066891,1295,nan,93.57,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721070490,1296,94.0,94.13,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721074091,1297,nan,94.64,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721077691,1298,94.0,94.82,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721081291,1299,nan,95.14,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721084890,1300,94.0,95.07,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721088490,1301,nan,95.01,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721092090,1302,94.0,94.96,54.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721095689,1303,nan,94.73,54.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721099290,1308,94.0,94.4,54.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721102890,1309,nan,94.33,54.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721106495,1310,94.0,94.19,54.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721110090,1311,nan,93.93,54.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721113689,1312,94.0,93.74,54.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721117290,1313,nan,93.48,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721120889,1314,94.0,93.43,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721124489,1315,nan,93.39,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721128084,1316,94.0,93.09,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721131684,1317,nan,92.85,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721135284,1318,94.0,92.57,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721138884,1319,nan,92.42,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721142484,1320,94.0,92.39,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721146088,1321,nan,92.28,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721149683,1322,94.0,92.51,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721153288,1323,nan,93.14,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721156882,1324,94.0,93.81,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721160487,1325,nan,94.28,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721164082,1326,94.0,94.71,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721167682,1327,nan,94.96,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721171281,1328,94.0,95.03,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721174886,1329,nan,95.25,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721178482,1330,94.0,95.07,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721182082,1331,nan,94.98,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721185681,1336,94.0,94.74,55.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721189282,1337,nan,94.51,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721192886,1338,94.0,94.36,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721196486,1339,nan,94.02,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721200086,1340,94.0,93.75,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721203681,1341,nan,93.57,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721207281,1342,94.0,93.57,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721210880,1343,nan,93.36,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721214480,1344,94.0,93.32,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721218081,1345,nan,93.27,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721221685,1346,94.0,93.02,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721225280,1347,nan,92.91,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721228880,1348,94.0,92.84,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721232479,1349,nan,92.75,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721236079,1350,94.0,92.75,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721239679,1351,nan,93.12,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721243279,1352,94.0,93.72,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721246878,1353,nan,94.36,55.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721250478,1354,94.0,94.67,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721254079,1355,nan,95.05,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721257679,1356,94.0,95.25,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721261278,1357,nan,95.19,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721264878,1358,94.0,95.14,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721268478,1359,nan,95.1,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721272083,1364,94.0,94.92,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721275674,1365,nan,94.83,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721279273,1366,94.0,94.6,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721282873,1367,nan,94.4,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721286473,1368,94.0,94.2,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721290073,1369,nan,93.93,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721293673,1370,94.0,93.93,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721297272,1371,nan,93.77,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721300872,1372,94.0,93.54,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721304472,1373,nan,93.41,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721308072,1374,94.0,93.16,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721311671,1375,nan,92.87,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721315272,1376,94.0,92.93,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721318872,1377,nan,92.84,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721322471,1378,94.0,93.09,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721326071,1379,nan,93.74,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721329676,1380,94.0,94.42,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721333271,1381,nan,95.0,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721336870,1382,94.0,95.36,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721340475,1383,nan,95.57,55.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721344075,1384,94.0,95.66,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721347670,1385,nan,96.15,55.0,nan,nan,nan,nan,nan,nan,nan
62,56:0B:D1,Upper Brood,1721351269,1386,94.0,96.08,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721354869,1387,nan,95.41,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721358470,1392,94.0,95.05,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721362070,1393,nan,94.98,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721365670,1394,94.0,94.8,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721369270,1395,nan,94.53,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721372870,1396,94.0,94.28,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721376469,1397,nan,94.02,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721380068,1398,94.0,93.77,55.0,nan,nan,nan,nan,nan,nan,nan
78,56:0B:D1,Upper Brood,1721383664,1399,nan,93.61,55.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721387264,1400,94.0,93.52,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721390868,1401,nan,93.3,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721394464,1402,94.0,92.87,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721398069,1403,nan,92.93,55.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721401663,1404,94.0,92.89,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721405263,1405,nan,92.87,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721408863,1406,94.0,93.09,55.0,nan,nan,nan,nan,nan,nan,nan
58,56:0B:D1,Upper Brood,1721412462,1407,nan,93.32,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721416062,1408,94.0,93.57,55.0,nan,nan,nan,nan,nan,nan,nan
56,56:0B:D1,Upper Brood,1721419663,1409,nan,94.08,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721423263,1410,94.0,94.55,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721426863,1411,nan,95.0,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721430462,1412,94.0,95.05,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721434062,1413,nan,95.03,55.0,nan,nan,nan,nan,nan,nan,nan
56,56:0B:D1,Upper Brood,1721437662,1414,94.0,94.91,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721441261,1415,nan,94.74,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721444867,1420,94.0,94.67,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721448461,1421,nan,94.49,55.0,nan,nan,nan,nan,nan,nan,nan
56,56:0B:D1,Upper Brood,1721452062,1422,94.0,94.31,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721455661,1423,nan,94.22,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721459261,1424,94.0,93.95,55.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721462862,1425,nan,93.66,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721466461,1426,94.0,93.65,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721470061,1427,nan,93.61,55.0,nan,nan,nan,nan,nan,nan,nan
60,56:0B:D1,Upper Brood,1721473661,1428,94.0,93.48,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721477261,1429,nan,93.16,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721480860,1430,94.0,92.8,55.0,nan,nan,nan,nan,nan,nan,nan
76,56:0B:D1,Upper Brood,1721484459,1431,nan,92.78,55.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721488059,1432,94.0,92.51,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721491659,1433,nan,92.57,56.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721495260,1434,94.0,92.73,56.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721498860,1435,nan,93.25,56.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721502459,1436,94.0,93.91,56.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721506059,1437,nan,94.49,56.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721509659,1438,94.0,95.28,56.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721513259,1439,nan,95.82,56.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721516858,1440,94.0,95.66,56.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721520463,1441,nan,95.39,56.0,nan,nan,nan,nan,nan,nan,nan
66,56:0B:D1,Upper Brood,1721524058,1442,94.0,95.01,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721527654,1443,nan,95.45,55.0,nan,nan,nan,nan,nan,nan,nan
50,56:0B:D1,Upper Brood,1721531253,1448,94.0,95.14,55.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721534854,1449,nan,94.94,55.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721538454,1450,94.0,94.49,55.0,nan,nan,nan,nan,nan,nan,nan
52,56:0B:D1,Upper Brood,1721542053,1451,nan,94.31,55.0,nan,nan,nan,nan,nan,nan,nan
52,56:0B:D1,Upper Brood,1721545653,1452,94.0,94.22,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721549252,1453,nan,94.24,54.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721552853,1454,94.0,94.01,54.0,nan,nan,nan,nan,nan,nan,nan
70,56:0B:D1,Upper Brood,1721556453,1455,nan,93.74,54.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721560052,1456,94.0,93.7,54.0,nan,nan,nan,nan,nan,nan,nan
46,56:0B:D1,Upper Brood,1721563651,1457,nan,93.38,54.0,nan,nan,nan,nan,nan,nan,nan
52,56:0B:D1,Upper Brood,1721567252,1458,94.0,93.3,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721570852,1459,nan,93.07,54.0,nan,nan,nan,nan,nan,nan,nan
68,56:0B:D1,Upper Brood,1721574452,1460,94.0,93.11,54.0,nan,nan,nan,nan,nan,nan,nan
72,56:0B:D1,Upper Brood,1721578051,1461,nan,93.21,54.0,nan,nan,nan,nan,nan,nan,nan
44,56:0B:D1,Upper Brood,1721581651,1462,94.0,93.54,54.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721585251,1463,nan,93.77,54.0,nan,nan,nan,nan,nan,nan,nan
74,56:0B:D1,Upper Brood,1721588851,1464,94.0,94.24,54.0,nan,nan,nan,nan,nan,nan,nan
50,56:0B:D1,Upper Brood,1721592450,1465,nan,95.23,54.0,nan,nan,nan,nan,nan,nan,nan
64,56:0B:D1,Upper Brood,1721596055,1466,94.0,96.06,54.0,nan,nan,nan,nan,nan,nan,nan
46,56:0B:D1,Upper Brood,1721599650,1467,nan,96.16,54.0,nan,nan,nan,nan,nan,nan,nan
